HTTrack3.48-21+htsswf+htsjava launched on Wed, 08 Jul 2015 14:37:31 at http://www.alljapaneseallthetime.com/blog/all-japanese-all-the-time-ajatt-how-to-learn-japanese-on-your-own-having-fun-and-to-fluency +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "ja, en, *" http://www.alljapaneseallthetime.com/blog/all-japanese-all-the-time-ajatt-how-to-learn-japanese-on-your-own-having-fun-and-to-fluency -O1 "C:\Users\Matt\Desktop\AJTT\AJATT" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:48:32	Warning: 	file not stored in cache due to bogus state (broken size, expected 668 got 0): www.alljapaneseallthetime.com/blog/【歌詞】shakka-zombie-ハサミウチ/feed
18:48:37	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/free-upgrade-to-my-first-sentence-pack-mfsp-20122013-edition (from www.alljapaneseallthetime.com/blog/my-first-sentence-pack-is-here-huzzah)
18:50:42	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/decremental-timebox-→-real-time-conversion-table/feed: No such file or directory
18:50:42	Warning: 	file not stored in cache due to bogus state (broken size, expected 1236 got 0): www.alljapaneseallthetime.com/blog/decremental-timebox-→-real-time-conversion-table/feed
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-1 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-2 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-3 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-4 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-5 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
18:57:43	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-6 (from www.alljapaneseallthetime.com/blog/dick-and-jane)
